Wavelength (nm),5,10,15,20,25,35,45,55
260,0.99635,0.90794,0.86817,0.67822,0.5846,0.55178,0.3763,0.21305
259.9,0.99857,0.91204,0.87388,0.68281,0.59474,0.56203,0.38705,0.2187
259.8,1.0006,0.91552,0.87893,0.68677,0.6039,0.57086,0.3967,0.22414
259.7,1.00247,0.91844,0.88337,0.69013,0.61215,0.57836,0.40532,0.22937
259.6,1.00418,0.92088,0.88725,0.69293,0.61953,0.58464,0.41298,0.23438
259.5,1.00575,0.92287,0.89061,0.69523,0.6261,0.58977,0.41974,0.23918
259.4,1.00719,0.92449,0.89349,0.69705,0.63192,0.59385,0.42566,0.24376
259.3,1.00851,0.92577,0.89594,0.69843,0.63704,0.59696,0.4308,0.24811
259.2,1.00972,0.92677,0.89799,0.6994,0.64151,0.59918,0.43522,0.25225
259.1,1.01084,0.92752,0.89968,0.70001,0.64537,0.60059,0.43896,0.25616
259,1.01187,0.92808,0.90104,0.70027,0.64867,0.60125,0.44209,0.25985
258.9,1.01283,0.92847,0.90211,0.70023,0.65146,0.60125,0.44465,0.26332
258.8,1.01372,0.92875,0.90291,0.69991,0.65377,0.60064,0.44668,0.26656
258.7,1.01454,0.92893,0.90348,0.69934,0.65564,0.5995,0.44823,0.26959
258.6,1.01532,0.92906,0.90384,0.69855,0.65712,0.59787,0.44934,0.27239
258.5,1.01606,0.92916,0.90401,0.69756,0.65822,0.59582,0.45006,0.27498
258.4,1.01675,0.92926,0.90402,0.69639,0.659,0.5934,0.45041,0.27735
258.3,1.01742,0.92937,0.90389,0.69507,0.65948,0.59067,0.45043,0.2795
258.2,1.01805,0.92954,0.90363,0.69362,0.65969,0.58767,0.45016,0.28144
258.1,1.01867,0.92976,0.90328,0.69206,0.65966,0.58444,0.44963,0.28318
258,1.01926,0.93007,0.90283,0.69041,0.65942,0.58104,0.44887,0.2847
257.9,1.01985,0.93047,0.90231,0.68869,0.65898,0.57749,0.44789,0.28602
257.8,1.02042,0.93098,0.90173,0.68691,0.65838,0.57385,0.44674,0.28713
257.7,1.02098,0.93161,0.90111,0.68508,0.65763,0.57014,0.44544,0.28805
257.6,1.02154,0.93237,0.90044,0.68323,0.65677,0.56639,0.44399,0.28877
257.5,1.0221,0.93327,0.89975,0.68137,0.65579,0.56264,0.44244,0.28929
257.4,1.02265,0.93431,0.89904,0.6795,0.65473,0.55891,0.44079,0.28963
257.3,1.0232,0.9355,0.89831,0.67764,0.65359,0.55523,0.43906,0.28979
257.2,1.02375,0.93684,0.89757,0.6758,0.6524,0.55161,0.43726,0.28976
257.1,1.02431,0.93833,0.89683,0.67399,0.65116,0.54809,0.43542,0.28955
257,1.02485,0.93997,0.89609,0.67222,0.64989,0.54468,0.43354,0.28916
256.9,1.0254,0.94176,0.89535,0.67049,0.64859,0.54139,0.43163,0.28861
256.8,1.02595,0.9437,0.89461,0.6688,0.64728,0.53825,0.4297,0.28788
256.7,1.02649,0.94577,0.89387,0.66717,0.64597,0.53525,0.42777,0.287
256.6,1.02702,0.94797,0.89313,0.6656,0.64465,0.53241,0.42583,0.28595
256.5,1.02755,0.9503,0.89239,0.66409,0.64335,0.52974,0.42389,0.28474
256.4,1.02806,0.95275,0.89165,0.66265,0.64205,0.52725,0.42197,0.28338
256.3,1.02857,0.9553,0.8909,0.66127,0.64077,0.52494,0.42005,0.28187
256.2,1.02905,0.95795,0.89014,0.65995,0.6395,0.5228,0.41814,0.28021
256.1,1.02951,0.96068,0.88936,0.65871,0.63826,0.52086,0.41625,0.27841
256,1.02995,0.96348,0.88856,0.65753,0.63703,0.51909,0.41437,0.27646
255.9,1.03036,0.96634,0.88774,0.65641,0.63582,0.5175,0.41251,0.27437
255.8,1.03074,0.96925,0.88688,0.65535,0.63463,0.51609,0.41065,0.27215
255.7,1.03108,0.97218,0.88598,0.65436,0.63345,0.51484,0.4088,0.26979
255.6,1.03138,0.97512,0.88504,0.65342,0.63229,0.51376,0.40695,0.26729
255.5,1.03163,0.97806,0.88403,0.65253,0.63113,0.51284,0.4051,0.26467
255.4,1.03182,0.98098,0.88296,0.65168,0.62998,0.51206,0.40325,0.26191
255.3,1.03196,0.98386,0.88182,0.65088,0.62882,0.51141,0.40138,0.25903
255.2,1.03203,0.98669,0.8806,0.65011,0.62766,0.51089,0.39949,0.25602
255.1,1.03204,0.98944,0.87928,0.64937,0.62648,0.51047,0.39757,0.25287
255,1.03196,0.99209,0.87787,0.64864,0.62529,0.51015,0.39563,0.24961
254.9,1.03189,0.99431,0.87631,0.64769,0.62384,0.50991,0.39328,0.2461
254.8,1.03184,0.99638,0.87471,0.64693,0.62248,0.50978,0.39098,0.24268
254.7,1.0317,0.99839,0.87302,0.64634,0.62124,0.50975,0.38867,0.23939
254.6,1.03152,1.00027,0.87118,0.64585,0.61996,0.51001,0.38636,0.23616
254.5,1.03115,1.00218,0.86925,0.64542,0.61859,0.51039,0.38409,0.23282
254.4,1.03061,1.00422,0.86719,0.64513,0.61724,0.51073,0.38198,0.22935
254.3,1.02994,1.00608,0.86486,0.64486,0.61583,0.51108,0.38,0.22579
254.2,1.02928,1.00765,0.86209,0.64451,0.61439,0.51112,0.37797,0.22211
254.1,1.02856,1.00888,0.85898,0.64414,0.61282,0.51093,0.37566,0.21817
254,1.02764,1.00976,0.85571,0.64381,0.61131,0.51066,0.37318,0.21411
253.9,1.02659,1.01027,0.85224,0.64339,0.60976,0.51035,0.37048,0.20987
253.8,1.02535,1.01043,0.84852,0.64273,0.60799,0.50998,0.36735,0.20534
253.7,1.02388,1.01027,0.84453,0.64171,0.60577,0.50925,0.36375,0.20057
253.6,1.02218,1.0098,0.84027,0.64033,0.60345,0.50814,0.35965,0.19558
253.5,1.02021,1.00887,0.83584,0.63854,0.60104,0.50672,0.35532,0.19049
253.4,1.01799,1.0074,0.83124,0.63641,0.59833,0.50481,0.35097,0.185
253.3,1.01546,1.00549,0.82634,0.63397,0.59522,0.50269,0.34672,0.17896
253.2,1.0126,1.00296,0.82121,0.6311,0.59149,0.50023,0.34251,0.17256
253.1,1.00931,0.99975,0.8159,0.62785,0.58714,0.49731,0.33816,0.16579
253,1.00565,0.99597,0.81049,0.62439,0.58235,0.49381,0.33355,0.15855
252.9,1.00163,0.99165,0.80492,0.62055,0.57716,0.48963,0.32851,0.15067
252.8,0.99711,0.98683,0.7992,0.61619,0.57157,0.48479,0.32314,0.14223
252.7,0.99206,0.98144,0.79304,0.61133,0.5656,0.47953,0.3174,0.13332
252.6,0.98649,0.9756,0.78641,0.60615,0.5595,0.47386,0.31129,0.12382
252.5,0.98046,0.96926,0.77932,0.60072,0.55328,0.46779,0.30483,0.1138
252.4,0.97428,0.9625,0.77188,0.5949,0.54694,0.4613,0.298,0.10332
252.3,0.96811,0.95542,0.76427,0.58865,0.5404,0.45449,0.2908,0.0926
252.2,0.96169,0.94787,0.75668,0.58197,0.53356,0.44721,0.2833,0.0816
252.1,0.95496,0.93989,0.74909,0.57519,0.52648,0.43952,0.27565,0.07032
252,0.94804,0.9317,0.7416,0.56829,0.51929,0.43128,0.2678,0.05884
251.9,0.94104,0.92315,0.73404,0.5614,0.51182,0.42247,0.25942,0.04715
251.8,0.93393,0.91429,0.72631,0.55441,0.5041,0.41324,0.25052,0.03538
251.7,0.9266,0.90502,0.71868,0.54725,0.49609,0.4038,0.24157,0.02347
251.6,0.91899,0.89541,0.71105,0.54,0.48776,0.3941,0.2327,0.01123
251.5,0.91117,0.88552,0.70325,0.53273,0.47913,0.38416,0.22354,-0.00123
251.4,0.90321,0.87533,0.6953,0.52544,0.47043,0.37397,0.21424,-0.01382
251.3,0.89531,0.86492,0.6873,0.51804,0.46162,0.3633,0.20468,-0.02647
251.2,0.8875,0.85449,0.67939,0.51049,0.4528,0.35244,0.1948,-0.0392
251.1,0.87979,0.84394,0.67148,0.50278,0.44391,0.34142,0.1845,-0.05197
251,0.87211,0.83321,0.66356,0.49495,0.43489,0.33017,0.17377,-0.06496
250.9,0.86429,0.82248,0.65583,0.48715,0.42595,0.31877,0.16288,-0.07812
250.8,0.85626,0.81178,0.64815,0.47932,0.41722,0.30729,0.15196,-0.09119
250.7,0.84815,0.80112,0.64057,0.47145,0.40846,0.29576,0.14105,-0.10419
250.6,0.84012,0.79071,0.63315,0.46346,0.39975,0.28413,0.13008,-0.11724
250.5,0.83211,0.78044,0.62596,0.45561,0.39127,0.27221,0.11913,-0.13029
250.4,0.82415,0.77006,0.61893,0.44784,0.38303,0.2602,0.10815,-0.14335
250.3,0.81632,0.75971,0.61222,0.44019,0.37491,0.24832,0.09736,-0.15632
250.2,0.80866,0.7498,0.60576,0.43276,0.36696,0.23672,0.08659,-0.16927
250.1,0.80114,0.74039,0.59955,0.4256,0.35939,0.22533,0.0758,-0.18208
250,0.79394,0.7314,0.59356,0.41863,0.35214,0.21396,0.065,-0.19467
249.9,0.78706,0.72286,0.58783,0.41192,0.34525,0.20267,0.054,-0.20714
249.8,0.78049,0.71472,0.58236,0.40547,0.33876,0.19147,0.04287,-0.21952
249.7,0.77417,0.70696,0.57719,0.39923,0.33247,0.18048,0.03182,-0.23174
249.6,0.76806,0.69951,0.5723,0.39303,0.32648,0.16968,0.02082,-0.24372
249.5,0.7624,0.69225,0.56754,0.38707,0.32088,0.15916,0.00991,-0.25538
249.4,0.75698,0.6852,0.56298,0.38133,0.31558,0.14872,-0.00118,-0.26682
249.3,0.75186,0.67831,0.55866,0.37577,0.31028,0.13836,-0.01245,-0.27798
249.2,0.74698,0.67151,0.55453,0.37026,0.30469,0.12802,-0.02386,-0.28895
249.1,0.74228,0.66495,0.55051,0.36473,0.2989,0.11801,-0.03532,-0.29985
249,0.73759,0.65853,0.54642,0.35925,0.29291,0.10811,-0.04689,-0.31083
248.9,0.73305,0.65221,0.54219,0.35389,0.28672,0.09829,-0.0586,-0.32165
248.8,0.7286,0.646,0.53768,0.34858,0.28036,0.08848,-0.07047,-0.33225
248.7,0.72405,0.63982,0.53288,0.34308,0.27371,0.07863,-0.08263,-0.34273
248.6,0.71938,0.63382,0.52788,0.33743,0.26681,0.06874,-0.09491,-0.35309
248.5,0.71465,0.62807,0.5228,0.33149,0.25977,0.05864,-0.10724,-0.36354
248.4,0.70984,0.62258,0.51754,0.32541,0.25249,0.04823,-0.11993,-0.37419
248.3,0.70501,0.61727,0.51204,0.31896,0.24499,0.03752,-0.13323,-0.38502
248.2,0.70005,0.61204,0.50641,0.31207,0.23731,0.02684,-0.14688,-0.39603
248.1,0.69485,0.60686,0.50081,0.30469,0.22937,0.01631,-0.16085,-0.40734
248,0.68937,0.60159,0.495,0.29676,0.22115,0.0058,-0.175,-0.41894
247.9,0.6835,0.59603,0.48878,0.28845,0.21264,-0.00492,-0.18931,-0.43085
247.8,0.67719,0.59002,0.48193,0.27968,0.2037,-0.01586,-0.20386,-0.44299
247.7,0.67043,0.58368,0.47458,0.27047,0.19429,-0.02698,-0.2186,-0.45544
247.6,0.66308,0.57703,0.46669,0.26089,0.18425,-0.03842,-0.23354,-0.46819
247.5,0.6553,0.57001,0.4583,0.25086,0.17353,-0.0501,-0.24861,-0.48151
247.4,0.64716,0.56265,0.44932,0.24025,0.16208,-0.06212,-0.26392,-0.49566
247.3,0.63848,0.55487,0.43966,0.22899,0.14983,-0.07433,-0.27955,-0.51058
247.2,0.62924,0.54672,0.42945,0.21683,0.13654,-0.08668,-0.29547,-0.52596
247.1,0.61931,0.53819,0.41876,0.20389,0.12243,-0.0993,-0.31163,-0.54184
247,0.60866,0.52922,0.4075,0.19025,0.10763,-0.11232,-0.32833,-0.55821
246.9,0.59728,0.51961,0.39571,0.17566,0.09198,-0.12589,-0.34562,-0.57516
246.8,0.58517,0.50931,0.38327,0.1602,0.07557,-0.13993,-0.36355,-0.59272
246.7,0.57219,0.49813,0.37008,0.14396,0.05834,-0.15457,-0.38231,-0.61077
246.6,0.5583,0.48592,0.35615,0.12704,0.0402,-0.16979,-0.40162,-0.62944
246.5,0.54359,0.47286,0.34132,0.10942,0.02129,-0.18565,-0.42136,-0.64872
246.4,0.52804,0.45911,0.3256,0.09106,0.00161,-0.20216,-0.44167,-0.66862
246.3,0.51159,0.44445,0.30897,0.07203,-0.01877,-0.21935,-0.46251,-0.68924
246.2,0.49419,0.42905,0.29149,0.05231,-0.03999,-0.23714,-0.48389,-0.71068
246.1,0.47572,0.41295,0.27324,0.03175,-0.06209,-0.25557,-0.50563,-0.73287
246,0.45624,0.39594,0.25405,0.01031,-0.08499,-0.27478,-0.52769,-0.75576
245.9,0.43575,0.37808,0.23394,-0.01221,-0.10858,-0.29464,-0.55013,-0.77923
245.8,0.41418,0.35932,0.21275,-0.03548,-0.13292,-0.31527,-0.57322,-0.80345
245.7,0.39169,0.33937,0.19049,-0.05958,-0.15794,-0.33664,-0.59693,-0.82845
245.6,0.36833,0.3184,0.16723,-0.08456,-0.1836,-0.35869,-0.62125,-0.85441
245.5,0.34405,0.29653,0.14319,-0.11034,-0.2099,-0.38141,-0.6462,-0.88128
245.4,0.31895,0.27376,0.11839,-0.13685,-0.23691,-0.40479,-0.67148,-0.90882
245.3,0.29302,0.25001,0.09284,-0.16398,-0.26438,-0.42884,-0.69707,-0.93692
245.2,0.26644,0.22541,0.06665,-0.19159,-0.29229,-0.45337,-0.72307,-0.96554
245.1,0.23917,0.19974,0.03987,-0.21966,-0.3207,-0.47836,-0.74963,-0.99455
245,0.21116,0.17332,0.0125,-0.24831,-0.34961,-0.50387,-0.7766,-1.02398
244.9,0.18233,0.14611,-0.0155,-0.27742,-0.37899,-0.53009,-0.80411,-1.05378
244.8,0.15252,0.1179,-0.04421,-0.30697,-0.40906,-0.5571,-0.83201,-1.08404
244.7,0.12172,0.08872,-0.0735,-0.33693,-0.43977,-0.58487,-0.86036,-1.11485
244.6,0.08989,0.05861,-0.10332,-0.36745,-0.47101,-0.61323,-0.88931,-1.14599
244.5,0.05723,0.02776,-0.13361,-0.39849,-0.50274,-0.64237,-0.91888,-1.17748
244.4,0.02391,-0.00384,-0.16419,-0.42996,-0.53481,-0.67226,-0.94896,-1.20913
244.3,-0.01001,-0.03644,-0.19517,-0.46205,-0.5672,-0.70271,-0.97959,-1.24103
244.2,-0.04446,-0.07001,-0.22661,-0.49465,-0.5999,-0.73381,-1.01078,-1.27321
244.1,-0.07969,-0.10446,-0.25842,-0.52775,-0.63291,-0.76553,-1.04247,-1.30543
244,-0.11557,-0.13986,-0.29061,-0.56122,-0.66613,-0.79799,-1.07466,-1.33765
243.9,-0.15205,-0.17617,-0.3232,-0.59524,-0.69961,-0.83112,-1.10748,-1.37014
243.8,-0.18919,-0.21352,-0.35652,-0.62967,-0.73346,-0.86498,-1.14086,-1.40291
243.7,-0.22711,-0.25159,-0.39047,-0.6646,-0.76791,-0.8997,-1.17451,-1.43583
243.6,-0.26603,-0.29058,-0.42508,-0.69986,-0.80272,-0.93526,-1.20864,-1.46911
243.5,-0.30593,-0.33057,-0.46036,-0.7356,-0.83799,-0.97168,-1.24323,-1.50289
243.4,-0.34665,-0.37132,-0.49641,-0.77193,-0.87385,-1.00903,-1.27833,-1.53753
243.3,-0.38806,-0.41276,-0.53324,-0.8089,-0.91032,-1.04718,-1.31397,-1.5729
243.2,-0.43006,-0.45516,-0.57067,-0.84655,-0.94742,-1.08633,-1.35023,-1.60891
243.1,-0.47297,-0.49844,-0.60857,-0.88488,-0.98515,-1.12649,-1.38718,-1.64556
243,-0.51671,-0.54244,-0.64689,-0.92393,-1.02361,-1.16749,-1.42484,-1.68289
242.9,-0.56133,-0.58724,-0.68589,-0.96385,-1.06289,-1.20936,-1.46307,-1.72063
242.8,-0.60682,-0.63293,-0.72572,-1.00466,-1.10295,-1.25191,-1.50191,-1.75866
242.7,-0.65304,-0.67944,-0.76641,-1.04626,-1.14361,-1.29503,-1.54153,-1.79707
242.6,-0.69998,-0.72664,-0.80787,-1.08861,-1.18489,-1.33891,-1.58179,-1.83604
242.5,-0.74752,-0.77467,-0.84988,-1.13178,-1.2268,-1.38348,-1.62259,-1.87557
242.4,-0.79573,-0.8233,-0.89241,-1.1757,-1.26936,-1.42876,-1.66387,-1.9155
242.3,-0.84479,-0.87266,-0.93541,-1.22039,-1.31267,-1.47458,-1.70561,-1.95576
242.2,-0.89451,-0.92277,-0.97914,-1.26571,-1.35678,-1.52098,-1.74784,-1.99642
242.1,-0.94482,-0.97369,-1.02385,-1.31173,-1.40167,-1.568,-1.79093,-2.03746
242,-0.9957,-1.02558,-1.06938,-1.35855,-1.44747,-1.61572,-1.83503,-2.07906
241.9,-1.0474,-1.0786,-1.11594,-1.40624,-1.4945,-1.66416,-1.88002,-2.12136
241.8,-1.10015,-1.13266,-1.16363,-1.45492,-1.54256,-1.71314,-1.9256,-2.1645
241.7,-1.15408,-1.18772,-1.21262,-1.50469,-1.59172,-1.76266,-1.97162,-2.20844
241.6,-1.20896,-1.24373,-1.26275,-1.55545,-1.64198,-1.81277,-2.01821,-2.25307
241.5,-1.26458,-1.30089,-1.3141,-1.60729,-1.69323,-1.86353,-2.06565,-2.29831
241.4,-1.32107,-1.35927,-1.36659,-1.66031,-1.74551,-1.91495,-2.11392,-2.344
241.3,-1.37836,-1.41867,-1.42009,-1.71428,-1.79887,-1.96715,-2.163,-2.39029
241.2,-1.43643,-1.47919,-1.47474,-1.76914,-1.85328,-2.01995,-2.21259,-2.43742
241.1,-1.49566,-1.54071,-1.53071,-1.82506,-1.90888,-2.07354,-2.26281,-2.48555
241,-1.55604,-1.60315,-1.58809,-1.88177,-1.96563,-2.12796,-2.31359,-2.53485
240.9,-1.61763,-1.66641,-1.64686,-1.93955,-2.02334,-2.18299,-2.36482,-2.58501
240.8,-1.68027,-1.7307,-1.70704,-1.99845,-2.08221,-2.23865,-2.41688,-2.63592
240.7,-1.74394,-1.796,-1.76847,-2.05841,-2.14225,-2.29504,-2.46972,-2.68769
240.6,-1.80873,-1.86231,-1.83128,-2.11939,-2.20333,-2.3523,-2.52308,-2.74032
240.5,-1.87483,-1.92961,-1.8953,-2.18109,-2.26534,-2.41045,-2.57719,-2.7937
240.4,-1.94189,-1.99792,-1.9606,-2.24378,-2.32804,-2.46921,-2.63215,-2.84785
240.3,-2.0097,-2.067,-2.0271,-2.30743,-2.39162,-2.52843,-2.6876,-2.90275
240.2,-2.07855,-2.13678,-2.09483,-2.372,-2.45612,-2.58826,-2.74367,-2.95837
240.1,-2.14839,-2.20765,-2.16375,-2.43731,-2.52143,-2.64866,-2.80025,-3.01444
240,-2.21946,-2.27967,-2.23385,-2.50349,-2.58749,-2.70966,-2.85742,-3.07088
239.9,-2.29194,-2.35254,-2.30516,-2.57066,-2.65436,-2.77116,-2.91518,-3.12774
239.8,-2.36561,-2.42646,-2.37775,-2.63896,-2.72202,-2.83301,-2.9735,-3.18524
239.7,-2.44044,-2.50144,-2.45179,-2.70827,-2.79059,-2.89541,-3.03242,-3.24317
239.6,-2.5165,-2.57764,-2.52727,-2.77856,-2.85989,-2.95851,-3.0922,-3.30156
239.5,-2.59384,-2.65501,-2.60399,-2.84964,-2.92975,-3.02221,-3.15268,-3.36046
239.4,-2.67248,-2.73356,-2.68188,-2.92173,-3.0005,-3.08661,-3.21371,-3.42004
239.3,-2.75239,-2.8133,-2.76109,-2.99471,-3.07217,-3.15173,-3.2751,-3.48027
239.2,-2.83378,-2.89428,-2.84173,-3.06863,-3.14457,-3.21762,-3.33682,-3.54112
239.1,-2.91665,-2.9765,-2.92375,-3.14348,-3.21772,-3.28425,-3.399,-3.60243
239,-3.00115,-3.05998,-3.00715,-3.21923,-3.29162,-3.35187,-3.4618,-3.66404
238.9,-3.08739,-3.14453,-3.09177,-3.29601,-3.36629,-3.42023,-3.52509,-3.72599
238.8,-3.17542,-3.23027,-3.17744,-3.3737,-3.44154,-3.48936,-3.58887,-3.78853
238.7,-3.26526,-3.31712,-3.26413,-3.45228,-3.51755,-3.55912,-3.65319,-3.85162
238.6,-3.35694,-3.40504,-3.35197,-3.53168,-3.59391,-3.6294,-3.71793,-3.9151
238.5,-3.45012,-3.49387,-3.44087,-3.6121,-3.67074,-3.70024,-3.78321,-3.97876
238.4,-3.54471,-3.58375,-3.53069,-3.69327,-3.74825,-3.77166,-3.84919,-4.04269
238.3,-3.6408,-3.67489,-3.62139,-3.77527,-3.82626,-3.84375,-3.91577,-4.10711
238.2,-3.73852,-3.76718,-3.71312,-3.85822,-3.90487,-3.91652,-3.98267,-4.17203
238.1,-3.83769,-3.86049,-3.80595,-3.94207,-3.98394,-3.98999,-4.05008,-4.23757
238,-3.93833,-3.9548,-3.90013,-4.02683,-4.06365,-4.064,-4.11793,-4.30359
237.9,-4.0407,-4.05007,-3.99545,-4.11239,-4.14404,-4.13838,-4.18659,-4.36995
237.8,-4.14465,-4.14644,-4.09184,-4.19853,-4.22498,-4.21307,-4.25592,-4.43653
237.7,-4.25008,-4.24386,-4.1891,-4.28559,-4.30647,-4.28816,-4.32595,-4.50321
237.6,-4.35714,-4.34243,-4.28721,-4.37375,-4.38874,-4.36372,-4.39678,-4.57005
237.5,-4.46585,-4.44191,-4.38609,-4.46297,-4.47166,-4.4398,-4.46836,-4.63743
237.4,-4.57629,-4.5424,-4.48573,-4.55321,-4.55519,-4.51632,-4.54041,-4.70529
237.3,-4.68863,-4.6441,-4.58593,-4.64434,-4.63939,-4.59333,-4.61314,-4.77337
237.2,-4.80244,-4.74707,-4.68684,-4.73664,-4.72444,-4.67099,-4.68633,-4.84146
237.1,-4.91794,-4.85124,-4.78834,-4.82986,-4.81038,-4.74903,-4.75994,-4.90991
237,-5.03521,-4.95687,-4.89063,-4.92399,-4.89731,-4.82757,-4.83424,-4.97868
236.9,-5.15396,-5.06401,-4.99363,-5.01915,-4.98524,-4.90666,-4.90917,-5.0478
236.8,-5.27415,-5.1725,-5.09751,-5.11517,-5.07421,-4.98621,-4.98463,-5.11707
236.7,-5.39586,-5.28215,-5.20229,-5.21214,-5.16421,-5.0661,-5.06049,-5.18655
236.6,-5.51907,-5.39289,-5.30804,-5.30979,-5.25488,-5.14639,-5.13677,-5.25633
236.5,-5.64367,-5.50468,-5.41497,-5.40823,-5.34633,-5.22733,-5.21361,-5.32615
236.4,-5.76962,-5.6176,-5.52295,-5.50767,-5.43836,-5.30894,-5.29071,-5.39622
236.3,-5.89693,-5.73191,-5.63182,-5.6081,-5.53137,-5.39097,-5.36789,-5.4666
236.2,-6.02542,-5.84745,-5.74162,-5.70934,-5.62541,-5.47365,-5.44519,-5.53733
236.1,-6.15505,-5.96438,-5.85232,-5.81148,-5.72056,-5.55709,-5.52268,-5.60822
236,-6.28575,-6.08256,-5.96384,-5.91441,-5.81658,-5.64124,-5.60054,-5.67922
235.9,-6.41744,-6.20194,-6.07624,-6.01815,-5.91361,-5.72575,-5.679,-5.7504
235.8,-6.55016,-6.32258,-6.18956,-6.1228,-6.01179,-5.81075,-5.75816,-5.8218
235.7,-6.6839,-6.44434,-6.30374,-6.22857,-6.111,-5.89632,-5.83772,-5.89378
235.6,-6.81865,-6.56736,-6.41892,-6.3355,-6.2112,-5.98263,-5.91752,-5.96597
235.5,-6.95441,-6.69164,-6.53527,-6.44364,-6.31238,-6.06973,-5.9976,-6.03818
235.4,-7.0911,-6.81706,-6.65255,-6.553,-6.41437,-6.15766,-6.07794,-6.11043
235.3,-7.22864,-6.94356,-6.77053,-6.66364,-6.51733,-6.24625,-6.15867,-6.18284
235.2,-7.36712,-7.07137,-6.88919,-6.77531,-6.62152,-6.3355,-6.23992,-6.25556
235.1,-7.50673,-7.20079,-7.00884,-6.88801,-6.72686,-6.42575,-6.32164,-6.32849
235,-7.64748,-7.3315,-7.12958,-7.00173,-6.83312,-6.51679,-6.40371,-6.40161
234.9,-7.78933,-7.46363,-7.25124,-7.11632,-6.94034,-6.60861,-6.48648,-6.47491
234.8,-7.93238,-7.59708,-7.37384,-7.23187,-7.04876,-6.70108,-6.56963,-6.54846
234.7,-8.07655,-7.73164,-7.49713,-7.34832,-7.158,-6.79417,-6.65296,-6.62217
234.6,-8.22176,-7.86743,-7.62124,-7.46566,-7.26807,-6.88792,-6.73634,-6.69579
234.5,-8.36799,-8.00423,-7.74601,-7.58411,-7.37898,-6.98249,-6.81975,-6.76931
234.4,-8.51504,-8.14212,-7.87146,-7.70367,-7.49045,-7.07774,-6.903,-6.84275
234.3,-8.66291,-8.28111,-7.99774,-7.82398,-7.60257,-7.17361,-6.986,-6.91631
234.2,-8.81155,-8.42122,-8.12488,-7.94467,-7.71537,-7.2701,-7.06865,-6.98978
234.1,-8.96102,-8.5625,-8.25294,-8.06583,-7.82885,-7.36721,-7.15136,-7.06312
234,-9.11106,-8.7046,-8.38211,-8.18736,-7.94291,-7.46489,-7.23424,-7.13646
233.9,-9.26204,-8.84759,-8.51228,-8.30926,-8.05746,-7.563,-7.31729,-7.21002
233.8,-9.41391,-8.99146,-8.64333,-8.43153,-8.17254,-7.66153,-7.40069,-7.28386
233.7,-9.56678,-9.13589,-8.77511,-8.55438,-8.28783,-7.76058,-7.48436,-7.35762
233.6,-9.72072,-9.28096,-8.90766,-8.67753,-8.40307,-7.86016,-7.5684,-7.43159
233.5,-9.87571,-9.42661,-9.04096,-8.8013,-8.51845,-7.96018,-7.65257,-7.50586
233.4,-10.03135,-9.57279,-9.17489,-8.92554,-8.63423,-8.06062,-7.73684,-7.5803
233.3,-10.1875,-9.71974,-9.30919,-9.05021,-8.75037,-8.16148,-7.82127,-7.6549
233.2,-10.34451,-9.86722,-9.44347,-9.1754,-8.86668,-8.26277,-7.90589,-7.72964
